STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWE,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,9.54,A,Annual,Sweden,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHE,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,10.87,A,Annual,Switzerland,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SYR,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,0.28,A,Annual,Syrian Arab Republic,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TJK,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,0.86,A,Annual,Tajikistan,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TZA,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,11.7,A,Annual,Tanzania,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,THA,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,8.1,A,Annual,Thailand,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TLS,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,0.52,A,Annual,Timor-Leste,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TGO,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,1.8,A,Annual,Togo,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TON,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,0.3,A,Annual,Tonga,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ITA,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,7.77,A,Annual,Italy,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JAM,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,3.35,A,Annual,Jamaica,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JPN,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,6.76,A,Annual,Japan,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JOR,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,0.38,A,Annual,Jordan,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KAZ,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,4.25,A,Annual,Kazakhstan,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KEN,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,2.8,A,Annual,Kenya,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KIR,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,0.59,A,Annual,Kiribati,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRK,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,4.46,A,Annual,"Korea, Dem. People's Rep.","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KOR,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,8.81,A,Annual,"Korea, Rep.","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KWT,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2014,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,0.0,A,Annual,Kuwait,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GUY,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2016,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,5.52,A,Annual,Guyana,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HTI,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2016,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,3.38,A,Annual,Haiti,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HND,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2016,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,2.94,A,Annual,Honduras,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HUN,WB_WDI_SH_ALC_PCAP_LI,_T,_T,_T,LT,_Z,_Z,_Z,2016,_Z,NUMBER,2,WB_WDI,P1Y,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",0,WB_WDI,PU,10.63,A,Annual,Hungary,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total,All age ranges or no breakdown by age,Total,Liters,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
